Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
1970-01-01T01:00:00+01:00,471450454280,0,1889817841800,1725089890.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,471863344500,0,1889764450600,1725174841.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,472099433020,0,1889745286700,1725211545.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,470574042940,0,1889736349700,1725269053.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,470291809710,0,1889729283200,1725295222.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,470145017480,0,1889729620500,1725343240.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,469334078870,0,1889730572700,1725407146,135004160,3246344634400
1970-01-01T01:00:00+01:00,468378170460,0,1889809208300,1725489709.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,467966252130,0,1889735811900,1725599019,135004160,3246344634400
1970-01-01T01:00:00+01:00,466104231110,0,1889731399100,1725639647.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,465875755500,0,1889731898200,1725718761.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,464416096260,0,1889730302300,1725761585.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,463509179790,0,1889734011400,1725906034.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,463156757490,0,1889734648000,1725975273.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,461188628910,0,1889735094600,1726057898,135004160,3246344634400
1970-01-01T01:00:00+01:00,461314493280,0,1889719609600,1726098870.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,460216198430,0,1889710637800,1726137630.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,460087393400,0,1889711134200,1726215475.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,458060985950,0,1889711516500,1726270320.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,457219794410,0,1889711150100,1726325190.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,457076432020,0,1889712644900,1726381183,135004160,3246344634400
1970-01-01T01:00:00+01:00,456087574440,0,1889712177400,1726457290.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,455251677470,0,1889713814100,1726495264.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,454378786140,0,1889714163300,1726527557.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,452882567120,0,1889714794800,1726575489,135004160,3246344634400
1970-01-01T01:00:00+01:00,451399243840,0,1889714413600,1726627528.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,450299926340,0,1889717199700,1726682767.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,448549846350,0,1889722412800,1726727356.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,446929518750,0,1889724390300,1726800240.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,444917281800,0,1889776103700,1726863495.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,444082931940,0,1889723425900,1726901735.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,442060033690,0,1889723846800,1726953156.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,439669625370,0,1889724556900,1726999576.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,436436244680,0,1889724338400,1727025000.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,434653944530,0,1889724639500,1727051345.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,432420321640,0,1889726348300,1727107547.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,430561957810,0,1889727466700,1727137800.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,425912530590,0,1889728042800,1727157805.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,422528872330,0,1889728505600,1727201169.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,417423457800,0,1889729809500,1727259000.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,384534410030,0,1889740316200,1727275147.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,379792136140,0,1889808157900,1727326195.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,523199193320,0,1889807985500,1727375110.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,518257834050,0,1889808466800,1727405572.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,505510582050,0,1889808862000,1727434821.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,403766387280,0,1889806682600,1727475281.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,531862713260,0,1889810145300,1727523401.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,615059366750,0,1889809162300,1727536291.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,612870854900,0,1889809714900,1727555534.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,609841277090,0,1889806569800,1727597330.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,601942608900,0,1889771097900,1727631392.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,596029959660,0,1889739190700,1727644995.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,589443833310,0,1889740876400,1727671455.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,581040476320,0,1889738785400,1727750283.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,566380730610,0,1889737828200,1727802015.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,537887420580,0,1889738943400,1727832916,135004160,3246344634400
1970-01-01T01:00:00+01:00,409626991310,0,1889817019400,1727887851.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,465179702570,0,1889818563400,1727953260.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,455298387050,0,1889819017300,1728002682.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,391003233160,0,1889819933700,1728048037.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,587176721870,0,1889820936000,1728098574.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,654095394460,0,1889819807300,1728125542.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,659821600820,0,1889819395000,1728152682.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,654221920550,0,1889817979100,1728176410.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,648355184200,0,1889774025200,1728217264.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,643019063350,0,1889743923800,1728231972.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,637563653840,0,1889744616700,1728252948.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,629060885510,0,1889744378700,1728302190.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,615399825190,0,1889744727600,1728363454.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,434637030600,0,1889788799000,1728405717,135004160,3246344634400
1970-01-01T01:00:00+01:00,415692902760,0,1889823460200,1728425627.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,778825192800,0,1889823943400,1728461107.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,960531157320,0,1889826158100,1728481787.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,975450414010,0,1889833227100,1728490942.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,983059607090,0,1889826917700,1728533176.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,993948041740,0,1889825312500,1728584355.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,993620370740,0,1889807308200,1728619225.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,988309580160,0,1889769526900,1728644669.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,987473720530,0,1889772488500,1728694362.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,988294922380,0,1889791310300,1728741765.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,987180920300,0,1889799561800,1728769527.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,983064515480,0,1889795480400,1728774144,135004160,3246344634400
1970-01-01T01:00:00+01:00,980261384880,0,1889773044800,1728803176.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,979041610270,0,1889774338000,1728837746.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,979763815260,0,1889775487700,1728865456.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,977451249610,0,1889784058700,1728911097.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,972768624160,0,1889774604600,1728975102,135004160,3246344634400
1970-01-01T01:00:00+01:00,972142730030,0,1889777326400,1729000529.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,971017624060,0,1889778420400,1729033764.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,966373299740,0,1889778062500,1729053274.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,967137096750,0,1889777319000,1729085218.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,965252375130,0,1889778264600,1729121738.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,963144999560,0,1889779757900,1729171992.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,961097837520,0,1889779647400,1729216598,135004160,3246344634400
1970-01-01T01:00:00+01:00,959324505950,0,1889777838500,1729245593.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,956323318540,0,1889781131800,1729297338.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,953308313400,0,1889789638600,1729355042.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,954001458990,0,1889781210800,1729393455.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,951572274080,0,1889781867200,1729487020,135004160,3246344634400
1970-01-01T01:00:00+01:00,949048009220,0,1889782428300,1729547116.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,947297179250,0,1889769092400,1729599234,135004160,3246344634400
1970-01-01T01:00:00+01:00,944427945390,0,1889760210100,1729623466,135004160,3246344634400
1970-01-01T01:00:00+01:00,942168570180,0,1889759172900,1729662013.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,942154885700,0,1889761793700,1729704681.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,939461561070,0,1889780333300,1729734365.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,937498789490,0,1889785024100,1729759166.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,936786977680,0,1889786206100,1729783406.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,934810028550,0,1889794920500,1729841877,135004160,3246344634400
1970-01-01T01:00:00+01:00,933217968450,0,1889788169600,1729882460.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,931543197480,0,1889779418300,1729896644.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,929355825520,0,1889763276200,1729929629.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,926298822440,0,1889764328900,1729953464.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,923443775050,0,1889744666500,1729976164.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,920935691240,0,1889751209500,1730004996.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,918491318510,0,1889752590800,1730031136.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,917675875470,0,1889755266000,1730051371,135004160,3246344634400
1970-01-01T01:00:00+01:00,913667194450,0,1889756829200,1730089386,135004160,3246344634400
1970-01-01T01:00:00+01:00,909980084060,0,1889755232100,1730120134.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,908791135620,0,1889757445000,1730162606.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,905393759910,0,1889757145300,1730214596.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,903341450360,0,1889757441600,1730237403.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,899975227240,0,1889753098100,1730265677.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,897821161340,0,1889755692100,1730294698,135004160,3246344634400
1970-01-01T01:00:00+01:00,895764709430,0,1889757127800,1730322415.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,891969036700,0,1889757336300,1730361962.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,889941172500,0,1889765343200,1730414198.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,886269872390,0,1889759186300,1730445197.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,881674141400,0,1889759594700,1730473230.3,135004160,3246344634400
