seconds,version,cpu
8818.617,v2,95.05263157894738
8818.759,v1,7.019607843137255
8819.206,v2,91.89473684210526
8819.347,v1,6.470588235294119
8819.794,v2,91.6842105263158
8819.936,v1,5.708333333333333
8820.383,v2,93.15789473684212
8820.524,v1,5.866666666666667
8820.971,v2,93.89473684210526
8821.112,v1,5.88235294117647
8821.56,v2,93.36842105263159
8821.7,v1,5.5
8822.149,v2,93.26315789473686
8822.288,v1,5.5
8822.736,v2,95.47368421052632
8822.877,v1,5.607843137254902
8823.323,v2,92.42105263157896
8823.466,v1,5.647058823529411
8823.911,v2,92.31578947368423
8824.054,v1,5.725490196078431
8824.498,v2,93.15789473684212
8824.642,v1,6.03921568627451
8825.083,v2,93.89473684210526
8825.23,v1,4.977777777777778
8825.672,v2,92.0
8825.818,v1,5.137254901960785
8826.257,v2,92.94736842105263
8826.406,v1,5.708333333333334
8826.843,v2,93.36842105263159
8826.992,v1,5.404255319148936
8827.427,v2,93.26315789473686
8827.581,v1,5.761904761904762
8828.014,v2,96.63157894736841
8828.169,v1,5.25
8828.614,v2,97.57894736842104
8828.758,v1,6.5
8829.212,v2,97.57894736842104
8829.343,v1,6.622222222222223
8829.807,v2,97.47368421052633
8829.932,v1,7.411764705882354
8830.395,v2,99.47368421052633
8830.52,v1,6.9411764705882355
8830.984,v2,98.21052631578947
8831.109,v1,5.294117647058824
8831.565,v2,98.63157894736844
8831.697,v1,6.745098039215685
8832.154,v2,94.63157894736842
8832.286,v1,6.235294117647059
8832.727,v2,92.31578947368423
8832.875,v1,5.166666666666667
8833.295,v2,92.52631578947368
8833.464,v1,4.705882352941177
8833.866,v2,92.52631578947368
8834.053,v1,5.5
8834.438,v2,88.31578947368422
8834.642,v1,5.25
8835.009,v2,85.57894736842107
8835.23,v1,5.294117647058824
8835.582,v2,84.73684210526316
8835.816,v1,5.686274509803922
8836.152,v2,93.6842105263158
8836.403,v1,6.5
8836.742,v2,92.31578947368423
8836.992,v1,6.03921568627451
8837.329,v2,91.05263157894737
8837.582,v1,5.686274509803922
8837.911,v2,91.36842105263158
8838.171,v1,6.196078431372549
8838.494,v2,91.78947368421053
8838.76,v1,6.375
8839.073,v2,91.6842105263158
8839.349,v1,6.083333333333333
8839.655,v2,93.78947368421052
8839.937,v1,6.790697674418604
8840.241,v2,94.0
8840.526,v1,6.533333333333332
8840.836,v2,91.36842105263158
8841.115,v1,5.733333333333333
8841.423,v2,93.89473684210529
8841.703,v1,5.450980392156863
8842.012,v2,94.31578947368422
8842.291,v1,5.686274509803922
8842.602,v2,93.6842105263158
8842.879,v1,5.450980392156863
8843.189,v2,92.31578947368423
8843.468,v1,6.166666666666667
8843.779,v2,95.36842105263158
8844.056,v1,5.843137254901961
8844.365,v2,94.73684210526315
8844.644,v1,5.291666666666667
8844.955,v2,90.63157894736842
8845.232,v1,6.204081632653061
8845.54,v2,91.26315789473685
8845.82,v1,6.4444444444444455
8846.124,v2,92.52631578947368
8846.408,v1,5.75
8846.709,v2,92.42105263157896
8846.995,v1,5.411764705882352
8847.295,v2,92.42105263157896
8847.584,v1,5.333333333333334
8847.88,v2,93.47368421052632
8848.173,v1,6.196078431372549
8848.467,v2,94.31578947368422
8848.76,v1,5.411764705882353
8849.055,v2,93.36842105263159
8849.349,v1,5.822222222222222
8849.642,v2,96.52631578947368
8849.938,v1,5.955555555555556
8850.248,v2,88.21052631578948
8850.525,v1,5.803921568627451
8850.846,v2,86.10526315789473
8851.113,v1,5.541666666666667
8851.435,v2,86.21052631578948
8851.702,v1,5.673469387755102
8852.019,v2,81.47368421052632
8852.288,v1,6.0
8852.607,v2,83.89473684210526
8852.876,v1,6.1568627450980395
8853.217,v2,80.3157894736842
8853.463,v1,5.568627450980393
8853.822,v2,75.15789473684211
8854.051,v1,5.686274509803922
8854.424,v2,70.31578947368422
8854.639,v1,5.625
8855.015,v2,76.63157894736842
8855.229,v1,4.784313725490196
8855.593,v2,83.26315789473684
8855.816,v1,5.333333333333334
8856.171,v2,92.10526315789474
8856.402,v1,5.155555555555556
8856.749,v2,88.8421052631579
8856.993,v1,6.078431372549019
8857.325,v2,90.73684210526316
8857.582,v1,8.235294117647058
8857.899,v2,93.26315789473686
8858.17,v1,7.490196078431373
8858.475,v2,89.26315789473685
8858.758,v1,7.555555555555555
8859.047,v2,91.47368421052633
8859.347,v1,7.666666666666668
8859.624,v2,93.15789473684212
8859.934,v1,5.761904761904762
8860.197,v2,91.6842105263158
8860.52,v1,5.333333333333334
8860.766,v2,92.0
8861.109,v1,4.791666666666667
8861.34,v2,92.73684210526316
8861.698,v1,5.333333333333334
8861.914,v2,92.94736842105263
8862.286,v1,5.490196078431373
8862.487,v2,93.05263157894737
8862.874,v1,5.176470588235294
8863.06,v2,92.94736842105263
8863.463,v1,4.708333333333334
8863.635,v2,93.05263157894737
8864.052,v1,4.901960784313726
8864.21,v2,93.15789473684212
8864.64,v1,5.333333333333334
8864.781,v2,92.84210526315789
8865.229,v1,5.4901960784313735
8865.353,v2,92.73684210526316
8865.818,v1,5.529411764705882
8865.933,v2,93.78947368421052
8866.406,v1,6.000000000000001
8866.502,v2,92.31578947368423
8866.995,v1,5.409090909090908
8867.076,v2,91.89473684210526
8867.583,v1,5.224489795918368
8867.646,v2,91.47368421052633
8868.171,v1,6.2745098039215685
8868.215,v2,92.63157894736842
8868.759,v1,6.666666666666667
8868.787,v2,92.10526315789474
8869.346,v1,5.619047619047619
8869.356,v2,92.2105263157895
8869.926,v2,92.2105263157895
8869.934,v1,5.583333333333334
8870.494,v2,94.63157894736842
8870.522,v1,6.041666666666667
8871.065,v2,90.94736842105263
8871.111,v1,6.8235294117647065
8871.636,v2,92.2105263157895
8871.7,v1,6.166666666666667
8872.208,v2,92.84210526315789
8872.289,v1,5.294117647058824
8872.785,v2,91.36842105263158
8872.877,v1,4.745098039215686
8873.353,v2,93.15789473684212
8873.467,v1,5.254901960784314
8873.923,v2,92.42105263157896
8874.055,v1,5.5
8874.494,v2,93.36842105263159
8874.642,v1,5.254901960784314
8875.064,v2,95.68421052631578
8875.23,v1,5.529411764705882
8875.637,v2,95.1578947368421
8875.816,v1,6.043478260869565
8876.238,v2,94.52631578947368
8876.403,v1,4.625000000000001
8876.814,v2,92.31578947368423
8876.991,v1,6.416666666666666
8877.385,v2,92.31578947368423
8877.58,v1,5.450980392156863
8877.955,v2,94.52631578947368
8878.168,v1,5.75
8878.525,v2,91.47368421052633
8878.757,v1,5.458333333333334
8879.09,v2,93.47368421052632
8879.345,v1,4.823529411764706
8879.665,v2,92.73684210526316
8879.933,v1,4.541666666666667
8880.262,v2,93.36842105263159
8880.522,v1,5.6078431372549025
8880.838,v2,90.73684210526316
8881.111,v1,6.470588235294117
8881.413,v2,90.94736842105263
8881.7,v1,5.083333333333333
8881.989,v2,94.52631578947368
8882.289,v1,4.977777777777778
8882.565,v2,91.47368421052633
8882.877,v1,4.862745098039216
8883.141,v2,92.31578947368423
8883.465,v1,6.0
8883.714,v2,93.36842105263159
8884.053,v1,5.647058823529411
8884.29,v2,92.52631578947368
8884.64,v1,6.0
8884.865,v2,92.63157894736842
8885.229,v1,5.375
8885.439,v2,93.15789473684212
8885.817,v1,5.0588235294117645
8886.017,v2,93.26315789473686
8886.406,v1,4.708333333333334
8886.592,v2,94.84210526315792
8886.994,v1,5.822222222222222
8887.168,v2,93.47368421052632
8887.581,v1,5.166666666666667
8887.758,v2,93.89473684210526
8888.169,v1,5.0
8888.349,v2,94.31578947368422
8888.758,v1,5.176470588235294
8888.941,v2,94.10526315789475
8889.347,v1,5.083333333333333
8889.527,v2,94.52631578947368
8889.936,v1,5.607843137254902
8890.117,v2,96.42105263157895
8890.523,v1,5.137254901960785
8890.707,v2,87.89473684210526
8891.112,v1,5.125
8891.321,v2,82.94736842105263
8891.701,v1,5.666666666666667
8891.93,v2,83.26315789473684
8892.29,v1,5.411764705882353
8892.541,v2,83.26315789473684
8892.878,v1,5.958333333333333
8893.153,v2,79.15789473684211
8893.466,v1,6.0
8893.761,v2,81.26315789473684
8894.054,v1,5.791666666666667
8894.404,v2,80.3157894736842
8894.643,v1,5.607843137254902
8895.04,v2,74.84210526315789
8895.231,v1,6.235294117647059
8895.668,v2,72.3157894736842
8895.817,v1,6.705882352941177
8896.289,v2,73.57894736842104
8896.406,v1,5.708333333333334
8896.909,v2,77.89473684210527
8896.994,v1,6.041666666666667
8897.5,v2,87.99999999999999
8897.583,v1,6.5
8898.092,v2,93.78947368421052
8898.172,v1,6.313725490196079
8898.681,v2,90.63157894736842
8898.761,v1,5.686274509803922
8899.268,v2,90.63157894736842
8899.349,v1,5.833333333333334
8899.849,v2,92.21052631578948
8899.937,v1,5.137254901960785
8900.437,v2,92.3157894736842
8900.528,v1,5.375
8901.024,v2,92.84210526315789
8901.117,v1,5.125
8901.609,v2,93.57894736842105
8901.706,v1,5.529411764705882
8902.194,v2,97.78947368421052
8902.294,v1,5.372549019607844
8902.799,v2,98.63157894736841
8902.883,v1,5.125
8903.409,v2,92.52631578947368
8903.472,v1,5.16
8904.018,v2,93.57894736842105
8904.06,v1,4.9411764705882355
8904.628,v2,94.21052631578947
8904.648,v1,4.888888888888889
8905.236,v1,5.441860465116279
8905.239,v2,94.94736842105263
8905.826,v1,5.644444444444444
8905.845,v2,96.10526315789473
8906.414,v1,6.8235294117647065
8906.456,v2,95.68421052631578
8907.003,v1,6.333333333333334
8907.065,v2,95.05263157894737
8907.589,v1,6.196078431372549
8907.672,v2,92.10526315789474
8908.177,v1,5.5
8908.284,v2,89.47368421052632
8908.766,v1,5.137254901960785
8908.897,v2,90.42105263157895
8909.355,v1,6.11764705882353
8909.509,v2,89.57894736842104
8909.944,v1,5.625
8910.12,v2,90.52631578947367
8910.532,v1,4.9411764705882355
8910.736,v2,84.0
8911.121,v1,5.5
8911.346,v2,83.26315789473684
8911.71,v1,5.777777777777779
8911.957,v2,79.6842105263158
8912.3,v1,5.291666666666667
8912.54,v2,72.00000000000001
8912.889,v1,5.822222222222222
8913.105,v2,73.05263157894737
8913.476,v1,5.725490196078431
8913.688,v2,77.05263157894737
8914.065,v1,6.71111111111111
8914.272,v2,81.26315789473685
8914.653,v1,5.76
8914.866,v2,83.57894736842105
8915.242,v1,5.176470588235294
8915.431,v2,91.6842105263158
8915.83,v1,5.098039215686274
8916.006,v2,90.94736842105263
8916.42,v1,6.0
8916.578,v2,89.47368421052632
8917.007,v1,4.901960784313726
8917.154,v2,89.89473684210527
8917.596,v1,4.791666666666667
8917.725,v2,90.63157894736842
8918.184,v1,4.916666666666666
8918.297,v2,90.94736842105263
8918.773,v1,4.9411764705882355
8918.87,v2,92.84210526315789
8919.363,v1,5.137254901960785
8919.444,v2,92.10526315789474
8919.949,v1,4.750000000000001
8920.021,v2,93.47368421052632
8920.538,v1,5.106382978723404
8920.598,v2,93.57894736842105
8921.127,v1,5.583333333333334
8921.177,v2,94.31578947368422
8921.715,v1,5.333333333333333
8921.751,v2,93.89473684210526
8922.304,v1,5.098039215686274
8922.326,v2,92.42105263157896
8922.893,v1,6.375
8922.898,v2,92.63157894736842
8923.469,v2,93.26315789473686
8923.482,v1,5.921568627450981
8924.047,v2,96.21052631578948
8924.071,v1,5.416666666666667
8924.619,v2,92.63157894736842
8924.661,v1,5.041666666666666
8925.194,v2,92.63157894736842
8925.249,v1,5.48
8925.769,v2,95.36842105263158
8925.838,v1,6.333333333333334
8926.343,v2,92.31578947368423
8926.428,v1,6.196078431372549
8926.917,v2,92.63157894736842
8927.016,v1,5.583333333333334
8927.498,v2,92.73684210526316
8927.605,v1,6.0
8928.076,v2,94.00000000000001
8928.195,v1,6.166666666666667
8928.667,v2,96.8421052631579
8928.783,v1,4.888888888888889
8929.242,v2,92.42105263157896
8929.371,v1,5.6078431372549025
8929.819,v2,91.6842105263158
8929.959,v1,5.294117647058824
8930.394,v2,91.89473684210526
8930.547,v1,5.098039215686274
8930.97,v2,91.89473684210526
8931.135,v1,4.313725490196079
8931.544,v2,92.63157894736842
8931.724,v1,5.137254901960785
8932.122,v2,92.84210526315789
8932.31,v1,5.416666666666667
8932.699,v2,92.52631578947368
8932.9,v1,5.68
8933.277,v2,92.73684210526316
8933.489,v1,5.066666666666667
8933.853,v2,97.57894736842104
8934.078,v1,5.061224489795918
8934.453,v2,99.1578947368421
8934.667,v1,5.555555555555555
8935.055,v2,97.05263157894738
8935.256,v1,6.2666666666666675
8935.641,v2,94.63157894736842
8935.845,v1,6.666666666666667
8936.223,v2,93.36842105263159
8936.435,v1,5.88235294117647
8936.807,v2,94.94736842105263
8937.025,v1,5.764705882352941
8937.409,v2,92.0
8937.613,v1,6.208333333333333
8937.993,v2,93.36842105263159
8938.202,v1,7.333333333333333
8938.579,v2,92.94736842105263
8938.79,v1,5.686274509803922
8939.16,v2,92.73684210526316
8939.38,v1,4.980392156862745
8939.74,v2,95.68421052631578
8939.969,v1,6.041666666666668
8940.321,v2,94.2105263157895
8940.558,v1,5.647058823529411
8940.904,v2,91.47368421052633
8941.148,v1,5.25
8941.484,v2,92.52631578947368
8941.736,v1,5.041666666666666
8942.065,v2,92.2105263157895
8942.326,v1,4.9411764705882355
8942.648,v2,92.63157894736842
8942.915,v1,5.2
8943.229,v2,92.94736842105263
8943.506,v1,4.784313725490196
8943.809,v2,92.84210526315789
8944.095,v1,5.238095238095238
8944.393,v2,95.47368421052632
8944.682,v1,6.16
8944.98,v2,93.05263157894737
8945.271,v1,5.625
8945.562,v2,95.36842105263158
8945.86,v1,6.313725490196079
8946.149,v2,91.26315789473685
8946.449,v1,5.098039215686274
8946.733,v2,91.89473684210526
8947.038,v1,6.2666666666666675
8947.316,v2,93.36842105263159
8947.626,v1,5.254901960784314
8947.899,v2,96.00000000000001
8948.215,v1,5.529411764705882
8948.484,v2,90.94736842105263
8948.804,v1,4.488888888888889
8949.067,v2,91.57894736842105
8949.395,v1,5.490196078431373
8949.648,v2,94.31578947368422
8949.984,v1,5.647058823529411
8950.232,v2,90.63157894736842
8950.573,v1,5.607843137254902
8950.814,v2,91.26315789473685
8951.163,v1,5.125
8951.399,v2,96.52631578947368
8951.753,v1,5.764705882352941
8951.993,v2,94.94736842105264
8952.342,v1,6.0
8952.586,v2,90.52631578947367
8952.932,v1,4.625000000000001
8953.188,v2,92.31578947368423
8953.521,v1,4.549019607843138
8953.782,v2,92.52631578947368
8954.109,v1,6.11764705882353
8954.373,v2,92.63157894736842
8954.699,v1,5.725490196078431
8954.959,v2,93.78947368421052
8955.287,v1,5.333333333333334
8955.546,v2,95.68421052631578
8955.878,v1,4.375
8956.152,v2,95.26315789473685
8956.468,v1,6.666666666666667
8956.752,v2,94.42105263157895
8957.059,v1,6.000000000000001
8957.348,v2,93.6842105263158
8957.648,v1,5.916666666666667
8957.944,v2,94.94736842105263
8958.238,v1,6.71111111111111
8958.545,v2,93.78947368421052
8958.827,v1,6.235294117647059
8959.135,v2,97.05263157894738
8959.417,v1,6.0
8959.72,v2,93.6842105263158
8960.007,v1,5.921568627450981
8960.321,v2,92.31578947368423
8960.598,v1,5.833333333333333
8960.904,v2,94.52631578947368
8961.187,v1,7.333333333333333
8961.487,v2,95.47368421052632
8961.778,v1,6.874999999999999
8962.075,v2,93.6842105263158
8962.367,v1,7.000000000000001
8962.684,v2,94.2105263157895
8962.957,v1,7.098039215686275
8963.289,v2,93.89473684210526
8963.546,v1,6.565217391304349
8963.885,v2,93.36842105263159
8964.136,v1,6.222222222222222
8964.475,v2,95.26315789473685
8964.725,v1,7.708333333333334
8965.064,v2,96.10526315789473
8965.315,v1,7.5
8965.67,v2,92.84210526315789
8965.904,v1,6.3921568627450975
8966.262,v2,93.05263157894737
8966.492,v1,5.450980392156863
8966.851,v2,93.89473684210526
8967.081,v1,5.176470588235294
8967.436,v2,91.6842105263158
8967.672,v1,5.372549019607844
8968.014,v2,95.36842105263158
8968.262,v1,5.291666666666667
8968.618,v2,94.84210526315789
8968.852,v1,5.142857142857142
8969.215,v2,95.36842105263158
8969.441,v1,4.980392156862745
8969.81,v2,93.89473684210529
8970.032,v1,5.416666666666667
8970.394,v2,93.47368421052632
8970.621,v1,4.9411764705882355
8970.982,v2,93.05263157894737
8971.209,v1,4.823529411764706
8971.564,v2,92.94736842105263
8971.797,v1,5.411764705882352
8972.144,v2,93.57894736842105
8972.387,v1,4.750000000000001
8972.726,v2,93.15789473684212
8972.976,v1,4.352941176470589
8973.303,v2,93.57894736842105
8973.565,v1,6.11764705882353
8973.884,v2,92.73684210526316
8974.155,v1,6.708333333333334
8974.462,v2,93.78947368421052
8974.745,v1,7.041666666666667
8975.04,v2,93.47368421052632
8975.335,v1,6.904761904761905
8975.62,v2,92.73684210526316
8975.926,v1,5.191489361702128
8976.198,v2,93.26315789473686
8976.515,v1,5.377777777777778
8976.777,v2,92.84210526315789
8977.097,v1,5.568627450980392
8977.355,v2,93.26315789473686
8977.674,v1,4.823529411764706
8977.935,v2,93.57894736842105
8978.252,v1,4.444444444444445
8978.512,v2,94.31578947368422
8978.831,v1,5.644444444444444
8979.091,v2,96.21052631578948
8979.409,v1,6.0
8979.67,v2,97.05263157894738
8979.998,v1,5.254901960784314
8980.256,v2,86.8421052631579
8980.587,v1,5.490196078431373
8980.837,v2,80.63157894736842
8981.177,v1,4.627450980392156
8981.42,v2,72.63157894736842
8981.766,v1,5.098039215686274
8981.998,v2,73.36842105263159
8982.355,v1,4.416666666666667
8982.578,v2,72.5263157894737
8982.945,v1,5.0
8983.157,v2,69.36842105263159
8983.534,v1,6.42857142857143
8983.738,v2,59.89473684210527
8984.123,v1,5.647058823529411
8984.307,v2,57.57894736842106
8984.711,v1,5.725490196078431
8984.878,v2,55.57894736842105
8985.301,v1,5.583333333333334
8985.449,v2,52.0
8985.89,v1,5.866666666666667
8986.016,v2,48.00000000000001
8986.478,v1,6.333333333333334
8986.582,v2,45.78947368421053
8987.068,v1,5.777777777777779
8987.147,v2,45.05263157894737
8987.658,v1,5.833333333333333
8987.722,v2,35.89473684210526
8988.246,v1,5.215686274509804
8988.29,v2,33.15789473684211
8988.835,v1,5.916666666666667
8988.859,v2,36.421052631578945
8989.415,v2,42.421052631578945
8989.424,v1,5.803921568627451
8989.985,v2,43.99999999999999
8990.014,v1,6.166666666666667
8990.554,v2,43.99999999999999
8990.603,v1,5.294117647058824
8991.129,v2,45.78947368421053
8991.192,v1,5.88235294117647
8991.703,v2,45.68421052631579
8991.781,v1,6.041666666666667
8992.279,v2,45.36842105263158
8992.37,v1,5.739130434782609
8992.844,v2,44.73684210526316
8992.959,v1,6.1568627450980395
8993.414,v2,40.94736842105263
8993.548,v1,4.977777777777778
8993.981,v2,43.47368421052632
8994.138,v1,5.75
8994.551,v2,52.63157894736842
8994.728,v1,5.725490196078431
8995.122,v2,63.6842105263158
8995.317,v1,5.75
8995.698,v2,67.89473684210526
8995.905,v1,5.916666666666667
8996.276,v2,77.57894736842105
8996.495,v1,5.25
8996.852,v2,82.84210526315789
8997.084,v1,4.750000000000001
8997.432,v2,88.73684210526316
8997.672,v1,5.644444444444444
8998.008,v2,88.42105263157896
8998.26,v1,5.843137254901961
8998.585,v2,88.8421052631579
8998.848,v1,5.607843137254902
8999.158,v2,90.63157894736842
8999.437,v1,5.254901960784314
8999.73,v2,91.57894736842105
9000.027,v1,5.88235294117647
9000.307,v2,92.0
9000.615,v1,5.25
9000.885,v2,92.63157894736842
9001.204,v1,4.901960784313726
9001.463,v2,94.63157894736842
9001.793,v1,5.644444444444444
9002.054,v2,94.42105263157895
9002.382,v1,5.541666666666667
9002.647,v2,95.1578947368421
9002.97,v1,5.254901960784314
9003.239,v2,94.2105263157895
9003.559,v1,5.25
9003.828,v2,96.3157894736842
9004.147,v1,5.568627450980392
9004.415,v2,92.73684210526316
9004.736,v1,6.509803921568627
9005.0,v2,93.57894736842105
9005.323,v1,5.791666666666667
9005.588,v2,93.78947368421052
9005.912,v1,4.874999999999999
9006.173,v2,93.57894736842105
9006.502,v1,4.8936170212765955
9006.762,v2,94.0
9007.091,v1,5.416666666666667
9007.35,v2,94.10526315789475
9007.681,v1,5.111111111111111
9007.942,v2,94.52631578947368
9008.272,v1,5.387755102040816
9008.529,v2,94.84210526315789
9008.863,v1,5.958333333333334
9009.119,v2,94.84210526315789
9009.451,v1,5.647058823529411
9009.713,v2,94.84210526315789
9010.039,v1,5.833333333333334
9010.302,v2,94.2105263157895
9010.629,v1,6.083333333333333
9010.89,v2,94.63157894736842
9011.219,v1,6.0
9011.477,v2,96.52631578947368
9011.807,v1,5.625
9012.063,v2,93.05263157894737
9012.396,v1,5.822222222222222
9012.65,v2,93.6842105263158
9012.984,v1,5.791666666666667
9013.236,v2,94.0
9013.573,v1,6.166666666666667
9013.825,v2,94.2105263157895
9014.162,v1,6.083333333333333
9014.414,v2,94.10526315789475
9014.752,v1,7.124999999999999
9014.998,v2,93.78947368421052
9015.34,v1,5.6000000000000005
9015.579,v2,94.63157894736842
9015.929,v1,5.361702127659575
9016.164,v2,93.47368421052632
9016.519,v1,4.693877551020408
9016.748,v2,93.78947368421052
9017.108,v1,5.4901960784313735
9017.332,v2,98.10526315789474
9017.696,v1,6.078431372549019
9017.921,v2,97.78947368421053
9018.285,v1,5.137254901960785
9018.507,v2,94.31578947368422
9018.876,v1,5.372549019607844
9019.097,v2,88.10526315789474
9019.465,v1,5.083333333333333
9019.682,v2,87.89473684210527
9020.055,v1,4.82608695652174
9020.268,v2,86.31578947368422
9020.646,v1,5.098039215686274
9020.853,v2,87.36842105263159
9021.235,v1,4.980392156862745
9021.433,v2,85.36842105263159
9021.824,v1,5.166666666666667
9022.014,v2,86.8421052631579
9022.414,v1,6.166666666666667
9022.613,v2,94.42105263157895
9023.002,v1,5.686274509803922
9023.2,v2,91.89473684210526
9023.591,v1,4.833333333333334
9023.787,v2,94.84210526315789
9024.181,v1,6.000000000000001
9024.376,v2,93.05263157894737
9024.77,v1,6.800000000000001
9024.965,v2,93.05263157894737
9025.357,v1,6.291666666666666
9025.551,v2,92.63157894736842
9025.946,v1,6.470588235294119
9026.136,v2,93.15789473684212
9026.535,v1,4.352941176470589
9026.724,v2,94.52631578947368
9027.125,v1,4.476190476190476
9027.313,v2,92.31578947368423
9027.714,v1,4.9411764705882355
9027.897,v2,93.26315789473686
9028.304,v1,5.450980392156863
9028.485,v2,92.63157894736842
9028.892,v1,5.411764705882353
9029.075,v2,95.05263157894738
9029.482,v1,5.098039215686274
9029.667,v2,92.52631578947368
9030.071,v1,5.411764705882353
9030.256,v2,93.89473684210526
9030.661,v1,5.019607843137255
9030.845,v2,97.15789473684211
9031.25,v1,4.9411764705882355
9031.436,v2,92.42105263157896
9031.839,v1,5.333333333333334
9032.023,v2,93.57894736842105
9032.428,v1,4.9411764705882355
9032.607,v2,94.0
9033.018,v1,4.488888888888889
9033.193,v2,94.10526315789475
9033.607,v1,6.11764705882353
9033.78,v2,96.73684210526318
9034.195,v1,5.291666666666667
9034.371,v2,93.57894736842105
9034.784,v1,4.392156862745098
9034.959,v2,93.6842105263158
9035.363,v1,5.291666666666667
9035.546,v2,93.57894736842105
9035.953,v1,5.647058823529411
9036.139,v2,95.36842105263158
9036.543,v1,5.422222222222222
9036.73,v2,94.31578947368422
9037.132,v1,6.470588235294119
9037.317,v2,94.2105263157895
9037.723,v1,6.166666666666667
9037.905,v2,96.42105263157895
9038.312,v1,5.803921568627451
9038.494,v2,94.73684210526315
9038.9,v1,5.490196078431373
9039.083,v2,93.36842105263159
9039.49,v1,5.422222222222222
9039.67,v2,93.05263157894737
9040.08,v1,6.041666666666667
9040.259,v2,94.52631578947368
9040.669,v1,5.791666666666667
9040.848,v2,95.78947368421052
9041.259,v1,5.490196078431373
9041.441,v2,93.36842105263159
9041.848,v1,5.708333333333334
9042.032,v2,93.6842105263158
9042.436,v1,6.3921568627450975
9042.622,v2,94.31578947368422
9043.024,v1,6.03921568627451
9043.211,v2,94.10526315789475
9043.614,v1,5.137254901960785
9043.796,v2,93.78947368421052
9044.203,v1,5.607843137254902
9044.384,v2,94.10526315789475
9044.793,v1,6.488888888888889
9044.97,v2,94.0
9045.382,v1,6.000000000000001
9045.557,v2,95.1578947368421
9045.97,v1,6.041666666666668
9046.152,v2,94.00000000000001
9046.558,v1,5.686274509803922
9046.738,v2,97.15789473684211
9047.146,v1,4.901960784313726
9047.327,v2,94.73684210526315
9047.736,v1,5.375
9047.914,v2,96.21052631578948
9048.324,v1,4.750000000000001
9048.502,v2,96.42105263157895
9048.915,v1,5.375
9049.09,v2,97.15789473684211
9049.504,v1,5.686274509803922
9049.676,v2,96.8421052631579
9050.094,v1,6.5
9050.261,v2,97.05263157894738
9050.684,v1,5.294117647058824
9050.843,v2,98.63157894736844
9051.274,v1,5.2
9051.43,v2,98.73684210526316
9051.863,v1,5.244444444444444
9052.012,v2,98.5263157894737
9052.452,v1,4.392156862745098
9052.6,v2,91.89473684210526
9053.041,v1,5.041666666666666
9053.182,v2,85.1578947368421
9053.628,v1,4.500000000000001
9053.77,v2,81.05263157894737
9054.217,v1,5.4901960784313735
9054.351,v2,82.21052631578948
9054.805,v1,5.686274509803922
9054.935,v2,81.6842105263158
9055.395,v1,4.627450980392156
9055.515,v2,82.21052631578948
9055.984,v1,6.0476190476190474
9056.101,v2,77.05263157894737
9056.573,v1,5.244444444444444
9056.683,v2,68.10526315789474
9057.161,v1,6.1568627450980395
9057.265,v2,67.78947368421053
9057.749,v1,6.977777777777779
9057.847,v2,66.73684210526316
9058.338,v1,5.066666666666667
9058.428,v2,70.94736842105263
9058.926,v1,5.88235294117647
9059.015,v2,79.05263157894737
9059.513,v1,6.0
9059.603,v2,86.31578947368422
9060.102,v1,6.708333333333334
9060.19,v2,84.21052631578947
9060.69,v1,6.078431372549019
9060.777,v2,83.78947368421053
9061.28,v1,6.458333333333334
9061.362,v2,81.47368421052632
9061.869,v1,6.916666666666667
9061.948,v2,74.10526315789475
9062.459,v1,8.235294117647058
9062.532,v2,70.94736842105263
9063.049,v1,6.470588235294117
9063.115,v2,67.05263157894737
9063.638,v1,6.509803921568628
9063.702,v2,64.31578947368422
9064.226,v1,7.803921568627451
9064.29,v2,59.68421052631578
9064.815,v1,6.549019607843137
9064.88,v2,65.78947368421053
9065.404,v1,7.0588235294117645
9065.467,v2,75.1578947368421
9065.994,v1,6.745098039215685
9066.058,v2,82.52631578947368
9066.584,v1,6.901960784313725
9066.645,v2,91.15789473684211
9067.175,v1,6.313725490196079
9067.238,v2,93.05263157894737
9067.763,v1,6.041666666666667
9067.822,v2,89.15789473684211
9068.353,v1,5.866666666666667
9068.408,v2,94.0
9068.942,v1,6.705882352941177
9068.997,v2,91.05263157894737
9069.531,v1,6.5
9069.579,v2,91.6842105263158
9070.121,v1,5.88235294117647
9070.161,v2,93.47368421052632
9070.71,v1,4.9411764705882355
9070.75,v2,93.57894736842105
9071.298,v1,5.111111111111111
9071.336,v2,93.36842105263159
9071.885,v1,5.725490196078431
9071.926,v2,93.57894736842105
9072.474,v1,5.833333333333334
9072.511,v2,94.2105263157895
9073.062,v1,6.622222222222223
9073.098,v2,93.6842105263158
9073.651,v1,5.568627450980393
9073.683,v2,94.0
9074.239,v1,5.625
9074.271,v2,97.47368421052632
9074.826,v1,5.803921568627451
9074.853,v2,93.57894736842105
9075.414,v1,5.294117647058824
9075.441,v2,92.73684210526316
9076.001,v1,6.25
9076.025,v2,93.47368421052632
9076.586,v1,6.333333333333334
9076.609,v2,93.47368421052632
9077.174,v1,6.083333333333333
9077.194,v2,92.73684210526316
9077.762,v1,5.098039215686274
9077.777,v2,93.6842105263158
9078.35,v1,6.11764705882353
9078.36,v2,92.52631578947368
9078.938,v1,5.0
9078.939,v2,94.63157894736842
9079.523,v2,93.57894736842105
