version,seconds,cpu,processes,mem_used_mb,memused_percent
v2,323.296,17.98,17,3320.557647058824,0.4
v2,323.877,17.76,17,3320.56,0.4
v2,324.459,17.9,17,3320.561176470588,0.4
v2,325.04,17.92,17,3320.5617647058825,0.4
v2,325.619,17.9,17,3320.5629411764708,0.4
v2,326.2,17.92,17,3320.5629411764708,0.4
v2,326.781,17.86,17,3320.5641176470585,0.4
v2,327.362,17.86,17,3320.565294117647,0.4
v2,327.942,17.8,17,3320.5676470588237,0.4
v2,328.521,17.84,17,3320.569411764706,0.4
v2,329.103,17.8,17,3320.5711764705884,0.4
v2,329.683,17.96,17,3320.5711764705884,0.4
v2,330.261,17.7,17,3320.5729411764705,0.4
v2,330.837,17.9,17,3320.5747058823526,0.4
v2,331.415,17.96,17,3320.5758823529413,0.4
v2,331.994,17.94,17,3320.5794117647056,0.4
v2,332.575,17.86,17,3320.581176470588,0.4
v2,333.154,17.9,17,3320.5823529411764,0.4
v2,333.734,17.9,17,3320.5835294117646,0.4
v2,334.314,17.86,17,3320.58705882353,0.4
v2,334.896,17.94,17,3320.589411764706,0.4
v2,335.475,17.92,17,3320.5929411764705,0.4
v2,336.056,17.92,17,3320.5935294117644,0.4
v2,336.636,17.88,17,3320.5941176470587,0.4
v2,337.215,17.96,17,3320.5952941176474,0.4
v2,337.794,17.86,17,3320.595882352941,0.4
v2,338.373,17.78,17,3320.6129411764705,0.4
v2,338.953,17.9,17,3320.613529411765,0.4
v2,339.533,17.88,17,3320.614117647059,0.4
v2,340.114,17.92,17,3320.6158823529413,0.4
v2,340.695,17.94,17,3320.617058823529,0.4
v2,341.274,17.98,17,3320.6182352941178,0.4
v2,341.853,17.78,17,3320.619411764706,0.4
v2,342.43,17.78,17,3320.6205882352942,0.4
v2,343.008,17.94,17,3320.6217647058825,0.4
v2,343.586,17.72,17,3320.6223529411764,0.4
v2,344.166,17.7,17,3320.6235294117646,0.4
v2,344.744,17.92,17,3320.624117647059,0.4
v2,345.325,17.94,17,3320.6264705882354,0.4
v2,345.907,17.84,17,3320.6276470588236,0.4
v2,346.487,17.98,17,3320.6294117647058,0.4
v2,347.068,17.9,17,3320.630588235294,0.4
v2,347.648,17.94,17,3320.6317647058822,0.4
v2,348.228,17.84,17,3320.632941176471,0.4
v2,348.809,17.76,17,3320.6341176470587,0.4
v2,349.39,17.9,17,3320.6341176470587,0.4
v2,349.972,17.94,17,3320.635882352941,0.4
v2,350.554,17.78,17,3320.6370588235295,0.4
v2,351.134,17.9,17,3320.639411764706,0.4
v2,351.715,17.96,17,3320.64,0.4
v2,352.294,17.96,17,3320.6417647058825,0.4
v2,352.876,17.94,17,3320.6417647058825,0.4
v2,353.456,17.88,17,3320.6423529411763,0.4
v2,354.035,17.76,17,3320.6423529411763,0.4
v2,354.612,17.94,17,3320.6429411764707,0.4
v2,355.191,17.92,17,3320.643529411765,0.4
v2,355.771,17.92,17,3320.643529411765,0.4
v2,356.352,17.92,17,3320.6441176470585,0.4
v2,356.932,17.96,17,3320.6441176470585,0.4
v2,357.514,17.94,17,3320.644705882353,0.4
v2,358.096,17.94,17,3320.644705882353,0.4
v2,358.675,17.9,17,3320.644705882353,0.4
v2,359.255,17.88,17,3320.644705882353,0.4
v2,359.834,17.94,17,3320.644705882353,0.4
v2,360.415,17.92,17,3320.645294117647,0.4
v2,360.993,17.84,17,3320.645294117647,0.4
v2,361.573,17.92,17,3320.6458823529415,0.4
v2,362.158,17.96,17,3320.6464705882354,0.4
v2,362.739,17.86,17,3320.6464705882354,0.4
v2,363.317,17.84,17,3320.6464705882354,0.4
v2,363.898,17.9,17,3320.6470588235293,0.4
v2,364.479,17.94,17,3320.6476470588236,0.4
v2,365.058,17.74,17,3320.6482352941175,0.4
v2,365.635,17.92,17,3320.6494117647057,0.4
v2,366.214,17.96,17,3320.6494117647057,0.4
v2,366.796,17.92,17,3320.65,0.4
v2,367.376,17.9,17,3320.650588235294,0.4
v2,367.956,17.94,17,3320.650588235294,0.4
v2,368.534,17.86,17,3320.6511764705883,0.4
v2,369.113,17.8,17,3320.6511764705883,0.4
v2,369.693,17.86,17,3320.6511764705883,0.4
v2,370.271,17.86,17,3320.6517647058827,0.4
v2,370.85,17.78,17,3320.6517647058827,0.4
v2,371.431,17.9,17,3320.652352941176,0.4
v2,372.011,17.92,17,3320.6529411764704,0.4
v2,372.591,17.94,17,3320.6529411764704,0.4
v2,373.171,17.9,17,3320.6529411764704,0.4
v2,373.752,17.92,17,3320.6529411764704,0.4
v2,374.332,17.92,17,3320.653529411765,0.4
v2,374.912,17.9,17,3320.654117647059,0.4
v2,375.492,17.98,17,3320.654117647059,0.4
v2,376.074,17.9,17,3320.654117647059,0.4
v2,376.654,17.88,17,3320.6547058823526,0.4
v2,377.232,17.76,17,3320.6547058823526,0.4
v2,377.808,17.94,17,3320.6558823529413,0.4
v2,378.388,17.98,17,3320.6558823529413,0.4
v2,378.969,17.8,17,3320.6570588235295,0.4
v2,379.549,17.88,17,3320.6570588235295,0.4
v2,380.129,17.96,17,3320.6570588235295,0.4
v2,380.711,17.98,17,3320.6582352941177,0.4
v2,381.292,17.92,17,3320.6582352941177,0.4
v2,381.872,17.96,17,3320.6711764705883,0.4
v2,382.453,17.94,17,3320.6711764705883,0.4
v2,383.035,17.94,17,3320.671764705882,0.4
v2,383.614,17.94,17,3320.671764705882,0.4
v2,384.195,17.9,17,3320.6723529411765,0.4
v2,384.774,17.9,17,3320.6723529411765,0.4
v2,385.356,17.94,17,3320.6723529411765,0.4
v2,385.936,17.98,17,3320.676470588235,0.4
v2,386.518,17.94,17,3320.676470588235,0.4
v2,387.1,17.9,17,3320.676470588235,0.4
v2,387.678,17.96,17,3320.68,0.4
v2,388.261,17.94,17,3320.680588235294,0.4
v2,388.84,17.88,17,3320.680588235294,0.4
v2,389.418,17.8,17,3320.680588235294,0.4
v2,389.996,17.84,17,3320.6811764705885,0.4
v2,390.573,17.96,17,3320.6811764705885,0.4
v2,391.156,17.94,17,3320.6811764705885,0.4
v2,391.736,17.94,17,3320.6811764705885,0.4
v2,392.314,17.88,17,3320.6823529411763,0.4
v2,392.894,17.88,17,3320.6823529411763,0.4
v2,393.475,17.98,17,3320.6823529411763,0.4
v2,394.056,17.94,17,3320.6823529411763,0.4
v2,394.636,17.92,17,3320.6829411764706,0.4
v2,395.215,18.0,17,3320.683529411765,0.4
v2,395.8,17.92,17,3320.683529411765,0.4
v2,396.379,17.96,17,3320.684117647059,0.4
v2,396.958,17.78,17,3320.684117647059,0.4
v2,397.536,17.96,17,3320.684117647059,0.4
v2,398.118,17.84,17,3320.684705882353,0.4
v2,398.696,17.94,17,3320.684705882353,0.4
v2,399.277,17.88,17,3320.684705882353,0.4
v2,399.854,17.7,17,3320.685294117647,0.4
v2,400.434,17.78,17,3320.6858823529415,0.4
v2,401.01,17.82,17,3320.6858823529415,0.4
v2,401.588,17.9,17,3320.6864705882354,0.4
v2,402.166,17.76,17,3320.6864705882354,0.4
v2,402.744,17.94,17,3320.6870588235292,0.4
v2,403.324,17.92,17,3320.6870588235292,0.4
v2,403.904,17.92,17,3320.6870588235292,0.4
v2,404.484,17.94,17,3320.6876470588236,0.4
v2,405.066,17.9,17,3320.688823529412,0.4
v2,405.648,17.98,17,3320.688823529412,0.4
v2,406.229,17.8,17,3320.689411764706,0.4
v2,406.811,17.92,17,3320.689411764706,0.4
v2,407.391,17.96,17,3320.689411764706,0.4
v2,407.972,17.94,17,3320.689411764706,0.4
v2,408.552,17.94,17,3320.689411764706,0.4
v2,409.133,17.78,17,3320.689411764706,0.4
v2,409.712,17.88,17,3320.69,0.4
v2,410.292,17.92,17,3320.69,0.4
v2,410.873,17.9,17,3320.690588235294,0.4
v2,411.452,17.92,17,3320.6917647058826,0.4
v2,412.031,17.8,17,3320.692352941176,0.4
v2,412.606,17.74,17,3320.6929411764704,0.4
v2,413.182,17.86,17,3320.6935294117648,0.4
v2,413.763,17.92,17,3320.694117647059,0.4
v2,414.343,17.9,17,3320.694705882353,0.4
v2,414.923,17.96,17,3320.694705882353,0.4
v2,415.504,17.98,17,3320.7035294117645,0.4
v2,416.084,18.0,17,3320.704705882353,0.4
v2,416.663,17.88,17,3320.705882352941,0.4
v2,417.243,17.9,17,3320.705882352941,0.4
v2,417.823,17.94,17,3320.705882352941,0.4
v2,418.404,17.98,17,3320.7064705882353,0.4
v2,418.985,17.9,17,3320.7076470588236,0.4
v2,419.565,17.72,17,3320.7076470588236,0.4
v2,420.144,17.94,17,3320.7076470588236,0.4
v2,420.724,17.96,17,3320.7076470588236,0.4
v2,421.304,17.94,17,3320.7076470588236,0.4
v2,421.884,17.92,17,3320.7076470588236,0.4
v2,422.464,17.9,17,3320.708235294118,0.4
v2,423.045,17.78,17,3320.708235294118,0.4
v2,423.624,17.92,17,3320.708823529412,0.4
v2,424.204,17.86,17,3320.708823529412,0.4
v2,424.781,17.82,17,3320.708823529412,0.4
v2,425.36,17.96,17,3320.708823529412,0.4
v2,425.941,17.82,17,3320.708823529412,0.4
v2,426.521,17.88,17,3320.7094117647057,0.4
v2,427.1,17.94,17,3320.7094117647057,0.4
v2,427.682,17.84,17,3320.7094117647057,0.4
v2,428.262,17.92,17,3320.7094117647057,0.4
v2,428.845,17.76,17,3320.7094117647057,0.4
v2,429.424,17.96,17,3320.7094117647057,0.4
v2,430.004,17.96,17,3320.7094117647057,0.4
v2,430.584,17.96,17,3320.7094117647057,0.4
v2,431.166,17.82,17,3320.7094117647057,0.4
v2,431.745,17.9,17,3320.7094117647057,0.4
v2,432.326,17.88,17,3320.7094117647057,0.4
v2,432.906,17.96,17,3320.7094117647057,0.4
v2,433.49,17.9,17,3320.7094117647057,0.4
v2,434.071,17.94,17,3320.7094117647057,0.4
v2,434.651,17.86,17,3320.7094117647057,0.4
v2,435.229,17.78,17,3320.71,0.4
v2,435.802,17.76,17,3320.71,0.4
v2,436.38,17.96,17,3320.71,0.4
v2,436.959,17.9,17,3320.71,0.4
v2,437.538,17.86,17,3320.71,0.4
v2,438.12,17.96,17,3320.71,0.4
v2,438.7,17.94,17,3320.7105882352944,0.4
v2,439.279,17.96,17,3320.7105882352944,0.4
v2,439.859,17.9,17,3320.7105882352944,0.4
v2,440.438,17.92,17,3320.7105882352944,0.4
v2,441.021,17.8,17,3320.7105882352944,0.4
v2,441.601,17.82,17,3320.7105882352944,0.4
v2,442.182,17.82,17,3320.711176470588,0.4
v2,442.762,17.94,17,3320.711176470588,0.4
v2,443.343,17.78,17,3320.711764705882,0.4
v2,443.921,17.96,17,3320.711764705882,0.4
v2,444.503,17.9,17,3320.711764705882,0.4
v2,445.083,17.96,17,3320.711764705882,0.4
v2,445.664,17.9,17,3320.711764705882,0.4
v2,446.245,17.92,17,3320.7123529411765,0.4
v2,446.823,17.78,17,3320.7123529411765,0.4
v2,447.399,17.8,17,3320.7123529411765,0.4
v2,447.976,17.9,17,3320.7123529411765,0.4
v2,448.556,17.9,17,3320.7123529411765,0.4
v2,449.137,17.92,17,3320.7123529411765,0.4
v2,449.719,17.96,17,3320.7123529411765,0.4
v2,450.298,17.66,17,3320.7123529411765,0.4
v2,450.876,17.92,17,3320.7123529411765,0.4
v2,451.456,17.92,17,3320.712941176471,0.4
v2,452.035,17.96,17,3320.7135294117647,0.4
v2,452.615,18.08,17,3320.7135294117647,0.4
v2,453.198,17.96,17,3320.7141176470586,0.4
v2,453.778,17.9,17,3320.7141176470586,0.4
v2,454.358,17.96,17,3320.714705882353,0.4
v2,454.938,17.84,17,3320.714705882353,0.4
v2,455.517,17.8,17,3320.714705882353,0.4
v2,456.096,17.96,17,3320.7152941176473,0.4
v2,456.677,17.78,17,3320.7152941176473,0.4
v2,457.256,18.04,17,3320.7152941176473,0.4
v2,457.837,17.76,17,3320.7152941176473,0.4
v2,458.416,17.84,17,3320.715882352941,0.4
v2,458.992,17.88,17,3320.7264705882353,0.4
v2,459.57,17.88,17,3320.7264705882353,0.4
v2,460.149,17.84,17,3321.162352941177,0.4
v2,460.727,17.94,17,3321.162352941177,0.4
v2,461.307,17.92,17,3321.162352941177,0.4
v2,461.888,17.94,17,3321.1664705882354,0.4
v2,462.47,17.86,17,3321.1664705882354,0.4
v2,463.048,17.92,17,3321.1664705882354,0.4
v2,463.626,17.94,17,3321.1664705882354,0.4
v2,464.208,17.92,17,3321.1664705882354,0.4
v2,464.787,17.96,17,3321.1664705882354,0.4
v2,465.367,17.92,17,3321.1664705882354,0.4
v2,465.947,17.9,17,3321.1664705882354,0.4
v2,466.525,17.92,17,3321.1664705882354,0.4
v2,467.109,17.92,17,3321.1664705882354,0.4
v2,467.689,17.92,17,3321.1664705882354,0.4
v2,468.268,17.94,17,3321.1664705882354,0.4
v2,468.847,17.94,17,3321.1664705882354,0.4
v2,469.428,17.96,17,3321.1664705882354,0.4
v2,470.006,17.72,17,3321.1664705882354,0.4
v2,470.584,17.9,17,3321.1664705882354,0.4
v2,471.161,17.84,17,3321.1664705882354,0.4
v2,471.741,17.84,17,3321.1664705882354,0.4
v2,472.321,17.94,17,3321.1670588235293,0.4
v2,472.901,17.84,17,3321.1670588235293,0.4
v2,473.48,17.94,17,3321.1670588235293,0.4
v2,474.06,17.92,17,3321.1670588235293,0.4
v2,474.64,17.98,17,3321.1670588235293,0.4
v2,475.219,17.9,17,3321.1670588235293,0.4
v2,475.8,17.94,17,3321.1670588235293,0.4
v2,476.379,17.92,17,3321.1676470588236,0.4
v2,476.958,17.86,17,3321.1676470588236,0.4
v2,477.537,17.84,17,3321.1676470588236,0.4
v2,478.117,17.98,17,3321.1676470588236,0.4
v2,478.699,17.96,17,3321.1676470588236,0.4
v2,479.281,17.82,17,3321.1682352941175,0.4
v2,479.862,17.88,17,3321.168823529412,0.4
v2,480.442,17.8,17,3321.168823529412,0.4
v2,481.021,17.76,17,3321.1694117647057,0.4
v2,481.601,17.92,17,3321.1694117647057,0.4
v2,482.179,17.82,17,3321.17,0.4
v2,482.755,17.78,17,3321.17,0.4
v2,483.333,17.74,17,3321.17,0.4
v2,483.912,17.94,17,3321.17,0.4
v2,484.491,17.96,17,3321.17,0.4
v2,485.071,17.94,17,3321.1705882352944,0.4
v2,485.65,17.96,17,3321.1705882352944,0.4
v2,486.229,17.96,17,3321.171764705882,0.4
v2,486.81,17.74,17,3321.171764705882,0.4
v2,487.388,17.92,17,3321.1723529411765,0.4
v2,487.967,17.96,17,3321.1723529411765,0.4
v2,488.546,17.82,17,3321.172941176471,0.4
v2,489.125,17.94,17,3321.1741176470587,0.4
v2,489.705,17.78,17,3321.1741176470587,0.4
v2,490.285,17.94,17,3321.1752941176474,0.4
v2,490.866,17.76,17,3321.1770588235295,0.4
v2,491.442,17.82,17,3321.1776470588234,0.4
v2,492.021,17.78,17,3321.1776470588234,0.4
v2,492.6,17.94,17,3321.179411764706,0.4
v2,493.18,17.92,17,3321.18,0.4
v2,493.76,17.92,17,3321.1811764705885,0.4
v2,494.339,17.82,17,3321.1829411764706,0.4
v2,494.917,17.98,17,3321.183529411765,0.4
v2,495.499,17.9,17,3321.184117647059,0.4
v2,496.077,17.84,17,3321.1858823529415,0.4
v2,496.657,17.84,17,3321.1870588235292,0.4
v2,497.236,17.94,17,3321.188823529412,0.4
v2,497.815,17.82,17,3321.1917647058826,0.4
v2,498.392,17.96,17,3321.1929411764704,0.4
v2,498.971,17.96,17,3321.194117647059,0.4
v2,499.552,17.92,17,3321.195294117647,0.4
v2,500.133,17.78,17,3321.196470588235,0.4
v2,500.712,17.92,17,3321.1982352941177,0.4
v2,501.29,17.98,17,3321.2000000000003,0.4
v2,501.871,17.96,17,3321.214705882353,0.4
v2,502.451,17.92,17,3321.215882352941,0.4
v2,503.03,17.96,17,3321.219411764706,0.4
v2,503.611,17.9,17,3321.22,0.4
v2,504.191,17.98,17,3321.2211764705885,0.4
v2,504.771,17.94,17,3321.2247058823527,0.4
v2,505.349,17.76,17,3321.2282352941174,0.4
v2,505.927,17.84,17,3321.228823529412,0.4
v2,506.502,17.72,17,3321.2329411764704,0.4
v2,507.08,17.84,17,3321.234705882353,0.4
v2,507.657,17.88,17,3321.236470588235,0.4
v2,508.236,18.0,17,3321.236470588235,0.4
v2,508.815,17.88,17,3321.2370588235294,0.4
v2,509.395,17.8,17,3321.2382352941177,0.4
v2,509.973,17.84,17,3321.2400000000002,0.4
v2,510.554,17.92,17,3321.2435294117645,0.4
v2,511.134,17.8,17,3321.247058823529,0.4
v2,511.713,17.76,17,3321.251764705882,0.4
v2,512.292,17.9,17,3321.254705882353,0.4
v2,512.872,17.94,17,3321.2582352941176,0.4
v2,513.454,17.8,17,3321.260588235294,0.4
v2,514.033,17.8,17,3321.2623529411762,0.4
v2,514.614,17.94,17,3321.263529411765,0.4
v2,515.195,17.88,17,3321.265294117647,0.4
v2,515.774,17.82,17,3321.2670588235296,0.4
v2,516.353,17.78,17,3321.2682352941174,0.4
v2,516.932,17.96,17,3321.2717647058826,0.4
v2,517.513,17.68,17,3321.275882352941,0.4
v2,518.088,17.9,17,3321.2829411764706,0.4
v2,518.664,17.9,17,3321.284117647059,0.4
v2,519.241,17.82,17,3321.2858823529414,0.4
v2,519.823,17.82,17,3321.288823529412,0.4
v2,520.401,17.92,17,3321.29,0.4
v2,520.982,17.9,17,3321.292941176471,0.4
v2,521.562,17.78,17,3321.292941176471,0.4
v2,522.141,17.94,17,3321.294705882353,0.4
v2,522.725,17.9,17,3321.2970588235294,0.4
v2,523.311,17.92,17,3321.299411764706,0.4
v2,523.893,17.96,17,3321.2999999999997,0.4
v2,524.476,17.96,17,3321.3023529411767,0.4
v2,525.058,17.8,17,3321.3029411764705,0.4
v2,525.636,17.94,17,3321.305294117647,0.4
v2,526.214,17.74,17,3321.305882352941,0.4
v2,526.793,17.88,17,3321.3082352941174,0.4
v2,527.372,17.96,17,3321.31,0.4
v2,527.951,17.98,17,3321.310588235294,0.4
v2,528.532,17.9,17,3321.3117647058825,0.4
v2,529.112,17.88,17,3321.314705882353,0.4
v2,529.69,17.82,17,3321.315294117647,0.4
v2,530.267,17.96,17,3321.3176470588237,0.4
v2,530.849,17.86,17,3321.3188235294115,0.4
v2,531.428,17.94,17,3321.32,0.4
v2,532.008,18.02,17,3321.3211764705884,0.4
v2,532.59,17.82,17,3321.3229411764705,0.4
v2,533.166,17.9,17,3321.3247058823526,0.4
v2,533.748,17.96,17,3321.3264705882357,0.4
v2,534.329,17.92,17,3321.3288235294117,0.4
v2,534.908,17.92,17,3321.33,0.4
v2,535.49,17.9,17,3321.331176470588,0.4
v2,536.071,17.88,17,3321.3323529411764,0.4
v2,536.651,17.96,17,3321.334117647059,0.4
v2,537.231,17.98,17,3321.33705882353,0.4
v2,537.812,17.96,17,3321.3382352941176,0.4
v2,538.391,17.92,17,3321.34,0.4
v2,538.971,17.98,17,3321.3423529411766,0.4
v2,539.55,17.92,17,3321.3435294117644,0.4
v2,540.133,17.72,17,3321.3470588235296,0.4
v2,540.712,17.78,17,3321.3482352941173,0.4
v2,541.29,17.82,17,3321.349411764706,0.4
v2,541.867,17.9,17,3321.3523529411764,0.4
v2,542.445,17.9,17,3321.3541176470585,0.4
v2,543.023,18.04,17,3321.355294117647,0.4
v2,543.609,17.88,17,3321.3570588235293,0.4
v2,544.19,17.88,17,3321.3576470588237,0.4
v2,544.768,17.92,17,3321.359411764706,0.4
v2,545.347,17.9,17,3321.3617647058823,0.4
v2,545.926,17.8,17,3321.374117647059,0.4
v2,546.504,17.94,17,3321.3747058823533,0.4
v2,547.084,17.98,17,3321.378823529412,0.4
v2,547.665,17.8,17,3321.38,0.4
v2,548.247,17.88,17,3321.3823529411766,0.4
v2,548.826,17.84,17,3321.3841176470587,0.4
v2,549.404,18.02,17,3321.386470588235,0.4
v2,549.987,17.88,17,3321.3870588235295,0.4
v2,550.567,17.92,17,3321.3876470588234,0.4
v2,551.147,17.94,17,3321.391176470588,0.4
v2,551.728,17.98,17,3321.3929411764707,0.4
v2,552.308,17.98,17,3321.3941176470585,0.4
v2,552.89,17.82,17,3321.3970588235293,0.4
v2,553.466,17.74,17,3321.3982352941175,0.4
v2,554.044,17.9,17,3321.4029411764704,0.4
v2,554.624,17.9,17,3321.404117647059,0.4
v2,555.205,17.7,17,3321.4064705882356,0.4
v2,555.783,17.94,17,3321.4088235294116,0.4
v2,556.364,17.96,17,3321.41,0.4
v2,556.945,17.8,17,3321.4147058823532,0.4
v2,557.526,17.96,17,3321.415294117647,0.4
v2,558.107,17.92,17,3321.4182352941175,0.4
v2,558.688,17.96,17,3321.421764705882,0.4
v2,559.269,17.88,17,3321.4235294117643,0.4
v2,559.851,17.96,17,3321.4252941176474,0.4
v2,560.432,17.94,17,3321.4270588235295,0.4
v2,561.012,17.96,17,3321.4288235294116,0.4
v2,561.591,17.98,17,3321.4323529411763,0.4
v2,562.173,18.02,17,3321.433529411765,0.4
v2,562.754,17.94,17,3321.435294117647,0.4
v2,563.335,17.96,17,3321.4358823529415,0.4
v2,563.914,17.82,17,3321.44,0.4
v2,564.49,17.82,17,3321.440588235294,0.4
v2,565.066,17.74,17,3321.442352941176,0.4
v2,565.643,17.94,17,3321.444705882353,0.4
v2,566.222,17.98,17,3321.446470588235,0.4
v2,566.802,17.9,17,3321.4470588235295,0.4
v2,567.381,17.82,17,3321.4488235294116,0.4
v2,567.962,17.78,17,3321.451176470588,0.4
v2,568.54,17.88,17,3321.4535294117645,0.4
v2,569.118,17.72,17,3321.4535294117645,0.4
v2,569.696,17.98,17,3321.454705882353,0.4
v2,570.276,17.92,17,3321.457058823529,0.4
v2,570.857,17.86,17,3321.458235294118,0.4
v2,571.436,18.0,17,3321.4594117647057,0.4
v2,572.016,17.98,17,3321.4635294117647,0.4
v2,572.597,17.9,17,3321.464705882353,0.4
v2,573.177,17.8,17,3321.469411764706,0.4
v2,573.758,17.88,17,3321.47,0.4
v2,574.339,17.96,17,3321.475294117647,0.4
v2,574.918,17.92,17,3321.478823529412,0.4
v2,575.497,17.82,17,3321.4823529411765,0.4
v2,576.076,17.84,17,3321.4870588235294,0.4
v2,576.653,17.94,17,3321.490588235294,0.4
v2,577.235,17.94,17,3321.4917647058824,0.4
v2,577.815,17.92,17,3321.495294117647,0.4
v2,578.394,17.84,17,3321.4964705882353,0.4
v2,578.975,18.02,17,3321.5,0.4
v2,579.556,17.9,17,3321.5035294117647,0.4
v2,580.135,17.9,17,3321.510588235294,0.4
v2,580.717,17.98,17,3321.5117647058823,0.4
v2,581.297,17.98,17,3321.515882352941,0.4
v2,581.88,17.94,17,3321.520588235294,0.4
v2,582.461,17.86,17,3321.5229411764703,0.4
v2,583.04,17.92,17,3321.5270588235294,0.4
v2,583.62,17.9,17,3321.5276470588237,0.4
v2,584.201,17.86,17,3321.5317647058823,0.4
v2,584.78,17.86,17,3321.534117647059,0.4
v2,585.364,17.94,17,3321.5347058823527,0.4
v2,585.943,17.96,17,3321.5376470588235,0.4
v2,586.526,17.98,17,3321.54,0.4
v2,587.107,17.92,17,3321.544117647059,0.4
v2,587.687,17.82,17,3321.544705882353,0.4
v2,588.262,17.76,17,3321.5582352941174,0.4
v2,588.841,17.76,17,3321.559411764706,0.4
v2,589.421,17.78,17,3321.56,0.4
v2,590.0,17.92,17,3321.561176470588,0.4
v2,590.58,17.96,17,3321.5641176470585,0.4
v2,591.162,18.0,17,3321.565882352941,0.4
v2,591.743,17.94,17,3321.5688235294115,0.4
v2,592.322,17.94,17,3321.5723529411766,0.4
v2,592.905,17.84,17,3321.5758823529413,0.4
v2,593.486,17.82,17,3321.5788235294117,0.4
v2,594.064,17.88,17,3321.5829411764707,0.4
v2,594.645,17.9,17,3321.5864705882354,0.4
v2,595.225,17.98,17,3321.58705882353,0.4
v2,595.806,17.98,17,3321.5917647058823,0.4
v2,596.386,17.92,17,3321.5923529411766,0.4
v2,596.967,17.96,17,3321.595882352941,0.4
v2,597.547,17.94,17,3321.599411764706,0.4
v2,598.128,17.94,17,3321.604705882353,0.4
v2,598.709,17.78,17,3321.606470588235,0.4
v2,599.288,17.94,17,3321.6123529411766,0.4
v2,599.866,17.8,17,3321.6147058823526,0.4
v2,600.446,17.82,17,3321.6147058823526,0.4
v2,601.022,17.96,17,3321.6205882352942,0.4
v2,601.603,17.9,17,3321.6247058823533,0.4
v2,602.182,17.94,17,3321.628823529412,0.4
v2,602.764,17.94,17,3321.632941176471,0.4
v2,603.346,17.82,17,3321.6429411764707,0.4
v2,603.926,17.74,17,3321.6464705882354,0.4
v2,604.505,17.86,17,3321.6476470588236,0.4
v2,605.087,17.96,17,3321.648823529412,0.4
v2,605.669,17.94,17,3321.6529411764704,0.4
v2,606.248,17.96,17,3321.653529411765,0.4
v2,606.83,17.98,17,3321.6558823529413,0.4
v2,607.411,17.94,17,3321.6558823529413,0.4
v2,607.994,17.96,17,3321.6588235294116,0.4
v2,608.575,17.96,17,3321.6588235294116,0.4
v2,609.157,17.8,17,3321.662352941177,0.4
v2,609.737,17.96,17,3321.6752941176474,0.4
v2,610.319,17.94,17,3321.6870588235292,0.4
v2,610.897,17.88,17,3321.7611764705885,0.4
v2,611.475,17.92,17,3321.800588235294,0.4
v2,612.055,17.94,17,3321.8017647058823,0.4
v2,612.634,17.78,17,3321.804117647059,0.4
v2,613.213,17.78,17,3321.8088235294117,0.4
v2,613.795,17.84,17,3321.81,0.4
v2,614.377,17.92,17,3321.810588235294,0.4
v2,614.96,17.94,17,3321.8141176470585,0.4
v2,615.542,17.84,17,3321.815882352941,0.4
v2,616.121,17.82,17,3321.8176470588237,0.4
v2,616.701,17.82,17,3321.82,0.4
v2,617.282,17.92,17,3321.8217647058823,0.4
v2,617.862,17.94,17,3321.823529411765,0.4
v2,618.442,17.94,17,3321.8258823529413,0.4
v2,619.022,17.9,17,3321.8264705882357,0.4
v2,619.606,17.9,17,3321.8294117647056,0.4
v2,620.186,17.86,17,3321.83,0.4
v2,620.765,17.86,17,3321.831176470588,0.4
v2,621.346,17.98,17,3321.8317647058825,0.4
v2,621.925,17.74,17,3321.835882352941,0.4
v2,622.502,17.88,17,3321.83705882353,0.4
v2,623.08,17.88,17,3321.837647058823,0.4
v2,623.657,17.84,17,3321.8411764705884,0.4
v2,624.24,17.92,17,3321.844705882353,0.4
v2,624.819,17.92,17,3321.8470588235296,0.4
v2,625.399,17.98,17,3321.849411764706,0.4
v2,625.978,17.96,17,3321.8523529411764,0.4
v2,626.559,17.9,17,3321.8535294117646,0.4
v2,627.138,17.84,17,3321.8582352941175,0.4
v2,627.717,17.86,17,3321.8582352941175,0.4
v2,628.298,17.9,17,3321.8617647058823,0.4
v2,628.88,17.9,17,3321.864117647059,0.4
v2,629.46,17.92,17,3321.8676470588234,0.4
v2,630.041,17.84,17,3321.8747058823533,0.4
v2,630.622,17.92,17,3321.8764705882354,0.4
v2,631.201,17.82,17,3321.89,0.4
v2,631.782,17.94,17,3321.8917647058825,0.4
v2,632.363,17.94,17,3321.9147058823532,0.4
v2,632.945,17.92,17,3321.915294117647,0.4
v2,633.526,17.8,17,3321.9311764705885,0.4
v2,634.104,17.86,17,3321.9323529411763,0.4
v2,634.679,17.9,17,3321.9370588235292,0.4
v2,635.258,17.82,17,3321.94,0.4
v2,635.834,17.88,17,3321.945294117647,0.4
v2,636.413,17.76,17,3321.9470588235295,0.4
v2,636.993,17.78,17,3321.9482352941177,0.4
v2,637.574,17.92,17,3321.9523529411767,0.4
v2,638.154,17.78,17,3321.9564705882353,0.4
v2,638.734,17.98,17,3321.9576470588236,0.4
v2,639.315,17.96,17,3321.96,0.4
v2,639.895,17.92,17,3321.96,0.4
v2,640.476,17.92,17,3321.961176470588,0.4
v2,641.056,17.96,17,3321.9623529411765,0.4
v2,641.636,17.94,17,3321.9652941176473,0.4
